ventaFolio,estado,fecha,severidad
576,Pago registrado,2026-03-04 21:19,EXITO
576,Equipo desbloqueado,2026-03-04 21:19,EXITO
576,Pago registrado,2026-03-13 18:29,EXITO
576,Equipo desbloqueado,2026-03-13 18:29,EXITO
576,Pago registrado,2026-03-22 19:17,EXITO
576,Equipo desbloqueado,2026-03-22 19:17,EXITO
576,Pago registrado,2026-03-30 18:08,EXITO
576,Equipo desbloqueado,2026-03-30 18:08,EXITO
576,Extensión de pago solicitada,2026-04-07 19:47,ADVERTENCIA
576,Extensión de pago aprobada,2026-04-07 19:57,EXITO
576,Equipo desbloqueado,2026-04-07 19:57,EXITO
576,Pago registrado,2026-04-11 19:55,EXITO
576,Equipo desbloqueado,2026-04-11 19:55,EXITO
576,Extensión de pago solicitada,2026-04-19 18:09,ADVERTENCIA
576,Extensión de pago aprobada,2026-04-19 18:11,EXITO
576,Equipo desbloqueado,2026-04-19 18:11,EXITO
577,Venta registrada,2026-02-07 16:21,EXITO
577,Financiamiento capturado,2026-02-07 16:21,EXITO
577,Pago registrado,2026-02-07 18:54,EXITO
577,Equipo desbloqueado,2026-02-07 18:54,EXITO
577,Pago registrado,2026-02-14 13:45,EXITO
577,Equipo desbloqueado,2026-02-14 13:45,EXITO
577,Pago registrado,2026-02-22 18:28,EXITO
577,Equipo desbloqueado,2026-02-22 18:28,EXITO
577,Pago registrado,2026-03-03 21:40,EXITO
577,Equipo desbloqueado,2026-03-03 21:40,EXITO
577,Pago registrado,2026-03-10 20:28,EXITO
577,Equipo desbloqueado,2026-03-10 20:28,EXITO
577,Pago registrado,2026-03-17 19:55,EXITO
577,Equipo desbloqueado,2026-03-17 19:55,EXITO
577,Pago registrado,2026-03-27 12:38,EXITO
577,Equipo desbloqueado,2026-03-27 12:38,EXITO
578,Venta registrada,2026-02-07 16:25,EXITO
578,Financiamiento capturado,2026-02-07 16:25,EXITO
578,Pago registrado,2026-02-07 16:30,EXITO
578,Equipo desbloqueado,2026-02-07 16:30,EXITO
578,Pago registrado,2026-02-15 16:48,EXITO
578,Equipo desbloqueado,2026-02-15 16:48,EXITO
578,Extensión de pago solicitada,2026-02-23 22:52,ADVERTENCIA
578,Extensión de pago aprobada,2026-02-23 22:52,EXITO
578,Equipo desbloqueado,2026-02-23 22:52,EXITO
578,Pago registrado,2026-02-23 23:02,EXITO
578,Equipo desbloqueado,2026-02-23 23:02,EXITO
578,Pago registrado,2026-03-04 18:04,EXITO
578,Equipo desbloqueado,2026-03-04 18:04,EXITO
578,Pago registrado,2026-03-13 00:46,EXITO
578,Equipo desbloqueado,2026-03-13 00:46,EXITO
578,Pago registrado,2026-03-21 21:23,EXITO
578,Equipo desbloqueado,2026-03-21 21:23,EXITO
578,Pago registrado,2026-04-02 18:19,EXITO
578,Equipo desbloqueado,2026-04-02 18:19,EXITO
578,Extensión de pago solicitada,2026-04-11 19:23,ADVERTENCIA
578,Extensión de pago aprobada,2026-04-11 19:23,EXITO
578,Equipo desbloqueado,2026-04-11 19:23,EXITO
578,Pago registrado,2026-04-12 03:07,EXITO
578,Equipo desbloqueado,2026-04-12 03:07,EXITO
578,Extensión de pago solicitada,2026-04-20 21:19,ADVERTENCIA
578,Extensión de pago aprobada,2026-04-20 21:20,EXITO
578,Equipo desbloqueado,2026-04-20 21:20,EXITO
578,Extensión de pago solicitada,2026-05-04 22:52,ADVERTENCIA
578,Extensión de pago aprobada,2026-05-04 22:52,EXITO
578,Equipo desbloqueado,2026-05-04 22:52,EXITO
579,Venta registrada,2026-02-07 16:30,EXITO
579,Financiamiento capturado,2026-02-07 16:30,EXITO
579,Pago registrado,2026-02-10 18:49,EXITO
579,Equipo desbloqueado,2026-02-10 18:49,EXITO
580,Venta registrada,2026-02-07 17:00,EXITO
580,Financiamiento capturado,2026-02-07 17:00,EXITO
580,Pago registrado,2026-02-07 17:14,EXITO
580,Equipo desbloqueado,2026-02-07 17:14,EXITO
580,Pago registrado,2026-02-15 15:42,EXITO
580,Equipo desbloqueado,2026-02-15 15:42,EXITO
580,Pago registrado,2026-02-15 15:53,EXITO
580,Equipo desbloqueado,2026-02-15 15:53,EXITO
580,Pago registrado,2026-02-15 15:55,EXITO
580,Equipo desbloqueado,2026-02-15 15:55,EXITO
580,Pago registrado,2026-03-01 18:59,EXITO
580,Equipo desbloqueado,2026-03-01 18:59,EXITO
581,Venta registrada,2026-02-07 17:42,EXITO
581,Financiamiento capturado,2026-02-07 17:42,EXITO
581,Pago registrado,2026-02-07 17:44,EXITO
581,Equipo desbloqueado,2026-02-07 17:44,EXITO
581,Pago registrado,2026-02-15 15:08,EXITO
581,Equipo desbloqueado,2026-02-15 15:08,EXITO
581,Pago registrado,2026-02-22 14:43,EXITO
581,Equipo desbloqueado,2026-02-22 14:43,EXITO
581,Pago registrado,2026-02-28 19:01,EXITO
581,Equipo desbloqueado,2026-02-28 19:01,EXITO
581,Pago registrado,2026-03-08 18:24,EXITO
581,Equipo desbloqueado,2026-03-08 18:24,EXITO
581,Pago registrado,2026-03-15 12:01,EXITO
581,Equipo desbloqueado,2026-03-15 12:01,EXITO
581,Pago registrado,2026-03-21 20:07,EXITO
581,Equipo desbloqueado,2026-03-21 20:07,EXITO
581,Pago registrado,2026-03-22 10:43,EXITO
581,Equipo desbloqueado,2026-03-22 10:43,EXITO
581,Pago registrado,2026-03-29 16:00,EXITO
581,Equipo desbloqueado,2026-03-29 16:00,EXITO
582,Venta registrada,2026-02-07 17:54,EXITO
582,Financiamiento capturado,2026-02-07 17:54,EXITO
582,Pago registrado,2026-02-07 18:04,EXITO
582,Equipo desbloqueado,2026-02-07 18:04,EXITO
582,Pago registrado,2026-02-15 17:37,EXITO
582,Equipo desbloqueado,2026-02-15 17:37,EXITO
582,Pago registrado,2026-02-21 18:04,EXITO
582,Equipo desbloqueado,2026-02-21 18:04,EXITO
582,Extensión de pago solicitada,2026-03-02 14:01,ADVERTENCIA
582,Extensión de pago aprobada,2026-03-02 14:01,EXITO
582,Equipo desbloqueado,2026-03-02 14:01,EXITO
582,Pago registrado,2026-03-05 10:31,EXITO
582,Equipo desbloqueado,2026-03-05 10:31,EXITO
582,Pago registrado,2026-03-13 17:32,EXITO
582,Equipo desbloqueado,2026-03-13 17:32,EXITO
582,Pago registrado,2026-03-21 19:48,EXITO
582,Equipo desbloqueado,2026-03-21 19:48,EXITO
582,Pago registrado,2026-04-02 18:17,EXITO
582,Equipo desbloqueado,2026-04-02 18:17,EXITO
582,Pago registrado,2026-04-11 18:00,EXITO
582,Equipo desbloqueado,2026-04-11 18:00,EXITO
582,Pago registrado,2026-04-25 12:36,EXITO
582,Equipo desbloqueado,2026-04-25 12:36,EXITO
582,Extensión de pago solicitada,2026-05-03 18:52,ADVERTENCIA
582,Extensión de pago aprobada,2026-05-03 18:53,EXITO
582,Equipo desbloqueado,2026-05-03 18:53,EXITO
582,Pago registrado,2026-05-09 17:49,EXITO
582,Equipo desbloqueado,2026-05-09 17:49,EXITO
582,Extensión de pago solicitada,2026-05-17 18:40,ADVERTENCIA
582,Extensión de pago aprobada,2026-05-17 18:41,EXITO
582,Equipo desbloqueado,2026-05-17 18:41,EXITO
582,Extensión de pago solicitada,2026-05-20 08:57,ADVERTENCIA
582,Extensión de pago aprobada,2026-05-20 08:58,EXITO
582,Equipo desbloqueado,2026-05-20 08:58,EXITO
582,Pago registrado,2026-05-20 09:02,EXITO
582,Equipo desbloqueado,2026-05-20 09:02,EXITO
582,Extensión de pago solicitada,2026-05-29 10:12,ADVERTENCIA
582,Extensión de pago aprobada,2026-05-29 10:12,EXITO
582,Equipo desbloqueado,2026-05-29 10:12,EXITO
583,Venta registrada,2026-02-07 18:08,EXITO
583,Financiamiento capturado,2026-02-07 18:08,EXITO
583,Pago registrado,2026-02-07 18:13,EXITO
583,Equipo desbloqueado,2026-02-07 18:13,EXITO
583,Pago registrado,2026-02-17 19:35,EXITO
583,Equipo desbloqueado,2026-02-17 19:35,EXITO
583,Pago registrado,2026-02-17 19:36,EXITO
583,Equipo desbloqueado,2026-02-17 19:36,EXITO
583,Pago registrado,2026-02-25 17:06,EXITO
583,Equipo desbloqueado,2026-02-25 17:06,EXITO
583,Pago registrado,2026-03-06 13:36,EXITO
583,Equipo desbloqueado,2026-03-06 13:36,EXITO
584,Venta registrada,2026-02-07 18:12,EXITO
584,Financiamiento capturado,2026-02-07 18:12,EXITO
584,Pago registrado,2026-02-07 18:21,EXITO
584,Equipo desbloqueado,2026-02-07 18:21,EXITO
584,Pago registrado,2026-02-14 20:01,EXITO
584,Equipo desbloqueado,2026-02-14 20:01,EXITO
584,Pago registrado,2026-02-21 17:50,EXITO
584,Equipo desbloqueado,2026-02-21 17:50,EXITO
584,Pago registrado,2026-02-28 16:22,EXITO
584,Equipo desbloqueado,2026-02-28 16:22,EXITO
584,Pago registrado,2026-03-07 17:28,EXITO
584,Equipo desbloqueado,2026-03-07 17:28,EXITO
584,Pago registrado,2026-03-14 16:03,EXITO
584,Equipo desbloqueado,2026-03-14 16:03,EXITO
584,Pago registrado,2026-03-21 18:08,EXITO
584,Equipo desbloqueado,2026-03-21 18:08,EXITO
584,Pago registrado,2026-03-28 17:20,EXITO
584,Equipo desbloqueado,2026-03-28 17:20,EXITO
584,Pago registrado,2026-04-04 16:32,EXITO
584,Equipo desbloqueado,2026-04-04 16:32,EXITO
584,Pago registrado,2026-04-11 16:13,EXITO
584,Equipo desbloqueado,2026-04-11 16:13,EXITO
584,Pago registrado,2026-04-20 10:25,EXITO
584,Equipo desbloqueado,2026-04-20 10:25,EXITO
584,Extensión de pago solicitada,2026-04-27 11:36,ADVERTENCIA
584,Extensión de pago aprobada,2026-04-27 11:40,EXITO
584,Equipo desbloqueado,2026-04-27 11:40,EXITO
584,Pago registrado,2026-05-02 18:41,EXITO
584,Equipo desbloqueado,2026-05-02 18:41,EXITO
584,Extensión de pago solicitada,2026-05-11 18:16,ADVERTENCIA
584,Extensión de pago aprobada,2026-05-11 18:16,EXITO
584,Equipo desbloqueado,2026-05-11 18:16,EXITO
584,Pago registrado,2026-05-16 18:09,EXITO
584,Equipo desbloqueado,2026-05-16 18:09,EXITO
584,Extensión de pago solicitada,2026-05-25 18:50,ADVERTENCIA
584,Extensión de pago aprobada,2026-05-25 18:51,EXITO
584,Equipo desbloqueado,2026-05-25 18:51,EXITO
584,Extensión de pago solicitada,2026-05-30 18:43,ADVERTENCIA
584,Extensión de pago aprobada,2026-05-30 18:43,EXITO
584,Equipo desbloqueado,2026-05-30 18:43,EXITO
585,Venta registrada,2026-02-07 19:12,EXITO
585,Financiamiento capturado,2026-02-07 19:12,EXITO
585,Pago registrado,2026-02-07 19:16,EXITO
585,Equipo desbloqueado,2026-02-07 19:16,EXITO
585,Pago registrado,2026-02-14 11:46,EXITO
585,Equipo desbloqueado,2026-02-14 11:46,EXITO
585,Pago registrado,2026-02-21 16:32,EXITO
585,Equipo desbloqueado,2026-02-21 16:32,EXITO
585,Pago registrado,2026-02-28 18:31,EXITO
585,Equipo desbloqueado,2026-02-28 18:31,EXITO
585,Pago registrado,2026-03-07 20:05,EXITO
585,Equipo desbloqueado,2026-03-07 20:05,EXITO
585,Pago registrado,2026-03-16 18:24,EXITO
585,Equipo desbloqueado,2026-03-16 18:24,EXITO
585,Pago registrado,2026-03-21 15:48,EXITO
585,Equipo desbloqueado,2026-03-21 15:48,EXITO
585,Pago registrado,2026-03-31 16:24,EXITO
585,Equipo desbloqueado,2026-03-31 16:24,EXITO
585,Pago registrado,2026-04-06 12:37,EXITO
585,Equipo desbloqueado,2026-04-06 12:37,EXITO
585,Pago registrado,2026-04-14 15:45,EXITO
585,Equipo desbloqueado,2026-04-14 15:45,EXITO
585,Pago registrado,2026-04-20 16:06,EXITO
585,Equipo desbloqueado,2026-04-20 16:06,EXITO
585,Pago registrado,2026-04-28 20:02,EXITO
585,Equipo desbloqueado,2026-04-28 20:02,EXITO
585,Pago registrado,2026-05-08 13:23,EXITO
585,Equipo desbloqueado,2026-05-08 13:23,EXITO
585,Pago registrado,2026-05-16 19:32,EXITO
585,Equipo desbloqueado,2026-05-16 19:32,EXITO
585,Pago registrado,2026-05-24 13:14,EXITO
585,Equipo desbloqueado,2026-05-24 13:14,EXITO
585,Pago registrado,2026-05-31 15:28,EXITO
585,Equipo desbloqueado,2026-05-31 15:28,EXITO
586,Venta registrada,2026-02-07 20:03,EXITO
586,Financiamiento capturado,2026-02-07 20:03,EXITO
586,Pago registrado,2026-02-07 20:13,EXITO
586,Equipo desbloqueado,2026-02-07 20:13,EXITO
586,Pago registrado,2026-02-21 19:58,EXITO
586,Equipo desbloqueado,2026-02-21 19:58,EXITO
586,Pago registrado,2026-02-28 20:19,EXITO
586,Equipo desbloqueado,2026-02-28 20:19,EXITO
586,Pago registrado,2026-03-08 13:03,EXITO
586,Equipo desbloqueado,2026-03-08 13:03,EXITO
586,Pago registrado,2026-03-16 16:11,EXITO
586,Equipo desbloqueado,2026-03-16 16:11,EXITO
586,Pago registrado,2026-03-16 16:15,EXITO
586,Equipo desbloqueado,2026-03-16 16:15,EXITO
586,Pago registrado,2026-03-16 16:17,EXITO
586,Equipo desbloqueado,2026-03-16 16:17,EXITO
586,Pago registrado,2026-03-16 16:18,EXITO
586,Equipo desbloqueado,2026-03-16 16:18,EXITO
586,Pago registrado,2026-03-16 16:20,EXITO
586,Equipo desbloqueado,2026-03-16 16:20,EXITO
586,Pago registrado,2026-03-16 16:22,EXITO
586,Equipo desbloqueado,2026-03-16 16:22,EXITO
586,Pago registrado,2026-03-16 16:23,EXITO
586,Equipo desbloqueado,2026-03-16 16:23,EXITO
586,Pago registrado,2026-03-16 16:23,EXITO
586,Equipo desbloqueado,2026-03-16 16:23,EXITO
587,Venta registrada,2026-02-07 20:38,EXITO
587,Financiamiento capturado,2026-02-07 20:38,EXITO
587,Extensión de pago solicitada,2026-02-07 20:40,ADVERTENCIA
587,Extensión de pago aprobada,2026-02-07 20:40,EXITO
587,Equipo desbloqueado,2026-02-07 20:40,EXITO
587,Pago registrado,2026-02-14 22:48,EXITO
587,Equipo desbloqueado,2026-02-14 22:48,EXITO
587,Extensión de pago solicitada,2026-02-23 19:37,ADVERTENCIA
587,Extensión de pago aprobada,2026-02-23 19:38,EXITO
587,Equipo desbloqueado,2026-02-23 19:38,EXITO
587,Pago registrado,2026-02-27 21:10,EXITO
587,Equipo desbloqueado,2026-02-27 21:10,EXITO
587,Extensión de pago solicitada,2026-03-08 20:12,ADVERTENCIA
587,Extensión de pago aprobada,2026-03-08 20:14,EXITO
587,Equipo desbloqueado,2026-03-08 20:14,EXITO
587,Pago registrado,2026-03-13 22:54,EXITO
587,Equipo desbloqueado,2026-03-13 22:54,EXITO
587,Pago registrado,2026-03-22 22:49,EXITO
587,Equipo desbloqueado,2026-03-22 22:49,EXITO
587,Pago registrado,2026-04-01 19:32,EXITO
587,Equipo desbloqueado,2026-04-01 19:32,EXITO
587,Extensión de pago solicitada,2026-04-10 18:17,ADVERTENCIA
587,Extensión de pago aprobada,2026-04-10 18:23,EXITO
587,No se pudo desbloquear el dispositivo,2026-04-10 18:23,ERROR
587,Extensión de pago solicitada,2026-04-10 19:44,ADVERTENCIA
587,Extensión de pago aprobada,2026-04-10 19:44,EXITO
587,Equipo desbloqueado,2026-04-10 19:44,EXITO
587,Pago registrado,2026-04-14 18:16,EXITO
587,Equipo desbloqueado,2026-04-14 18:16,EXITO
587,Extensión de pago solicitada,2026-04-23 18:50,ADVERTENCIA
587,Extensión de pago aprobada,2026-04-23 18:51,EXITO
587,Equipo desbloqueado,2026-04-23 18:51,EXITO
587,Pago registrado,2026-05-03 09:33,EXITO
587,Equipo desbloqueado,2026-05-03 09:33,EXITO
587,Extensión de pago solicitada,2026-05-16 11:08,ADVERTENCIA
587,Extensión de pago aprobada,2026-05-16 15:01,EXITO
587,Equipo desbloqueado,2026-05-16 15:01,EXITO
587,Pago registrado,2026-05-16 20:29,EXITO
587,Equipo desbloqueado,2026-05-16 20:29,EXITO
587,Pago registrado,2026-05-27 17:55,EXITO
587,Equipo desbloqueado,2026-05-27 17:55,EXITO
588,Venta registrada,2026-02-07 21:48,EXITO
588,Financiamiento capturado,2026-02-07 21:48,EXITO
588,Extensión de pago solicitada,2026-02-07 21:50,ADVERTENCIA
588,Extensión de pago aprobada,2026-02-07 21:51,EXITO
588,Equipo desbloqueado,2026-02-07 21:51,EXITO
588,Extensión de pago solicitada,2026-02-09 14:44,ADVERTENCIA
588,Extensión de pago solicitada,2026-02-09 14:46,ADVERTENCIA
588,Extensión de pago aprobada,2026-02-09 14:46,EXITO
588,Equipo desbloqueado,2026-02-09 14:46,EXITO
588,Pago registrado,2026-02-10 18:42,EXITO
588,Equipo desbloqueado,2026-02-10 18:42,EXITO
588,Extensión de pago solicitada,2026-02-18 05:13,ADVERTENCIA
588,Extensión de pago aprobada,2026-02-18 05:13,EXITO
588,Equipo desbloqueado,2026-02-18 05:13,EXITO
588,Pago registrado,2026-02-20 19:45,EXITO
588,Equipo desbloqueado,2026-02-20 19:45,EXITO
588,Extensión de pago solicitada,2026-02-27 18:49,ADVERTENCIA
588,Extensión de pago aprobada,2026-02-27 18:50,EXITO
588,Equipo desbloqueado,2026-02-27 18:50,EXITO
588,Pago registrado,2026-03-01 19:42,EXITO
588,Equipo desbloqueado,2026-03-01 19:42,EXITO
588,Pago registrado,2026-03-08 19:26,EXITO
588,Equipo desbloqueado,2026-03-08 19:26,EXITO
588,Extensión de pago solicitada,2026-03-15 18:15,ADVERTENCIA
588,Extensión de pago aprobada,2026-03-15 18:15,EXITO
588,Equipo desbloqueado,2026-03-15 18:15,EXITO
588,Pago registrado,2026-03-17 20:47,EXITO
588,Equipo desbloqueado,2026-03-17 20:47,EXITO
588,Extensión de pago solicitada,2026-03-24 19:54,ADVERTENCIA
588,Extensión de pago aprobada,2026-03-24 19:54,EXITO
588,Equipo desbloqueado,2026-03-24 19:54,EXITO
588,Pago registrado,2026-03-26 18:59,EXITO
588,Equipo desbloqueado,2026-03-26 18:59,EXITO
588,Pago registrado,2026-04-02 16:48,EXITO
588,Equipo desbloqueado,2026-04-02 16:48,EXITO
588,Extensión de pago solicitada,2026-04-09 21:19,ADVERTENCIA
588,Extensión de pago aprobada,2026-04-09 21:20,EXITO
588,Equipo desbloqueado,2026-04-09 21:20,EXITO
588,Extensión de pago solicitada,2026-04-12 18:22,ADVERTENCIA
588,Extensión de pago aprobada,2026-04-12 18:22,EXITO
588,Equipo desbloqueado,2026-04-12 18:22,EXITO
588,Extensión de pago solicitada,2026-04-13 20:49,ADVERTENCIA
588,Extensión de pago aprobada,2026-04-13 20:50,EXITO
588,Equipo desbloqueado,2026-04-13 20:50,EXITO
588,Extensión de pago solicitada,2026-04-14 19:21,ADVERTENCIA
588,Extensión de pago aprobada,2026-04-14 19:22,EXITO
588,Equipo desbloqueado,2026-04-14 19:22,EXITO
588,Pago registrado,2026-04-16 19:34,EXITO
588,Equipo desbloqueado,2026-04-16 19:34,EXITO
588,Extensión de pago solicitada,2026-04-23 18:59,ADVERTENCIA
588,Extensión de pago aprobada,2026-04-23 18:59,EXITO
588,Equipo desbloqueado,2026-04-23 18:59,EXITO
588,Extensión de pago solicitada,2026-04-26 19:58,ADVERTENCIA
588,Extensión de pago aprobada,2026-04-26 19:59,EXITO
588,Equipo desbloqueado,2026-04-26 19:59,EXITO
588,Pago registrado,2026-04-27 18:35,EXITO
588,Equipo desbloqueado,2026-04-27 18:35,EXITO
588,Extensión de pago solicitada,2026-05-04 18:51,ADVERTENCIA
588,Extensión de pago aprobada,2026-05-04 18:52,EXITO
588,Equipo desbloqueado,2026-05-04 18:52,EXITO
588,Extensión de pago solicitada,2026-05-06 16:46,ADVERTENCIA
588,Extensión de pago aprobada,2026-05-06 16:47,EXITO
588,Equipo desbloqueado,2026-05-06 16:47,EXITO
588,Pago registrado,2026-05-07 14:26,EXITO
588,Equipo desbloqueado,2026-05-07 14:26,EXITO
588,Pago registrado,2026-05-07 14:31,EXITO
588,Equipo desbloqueado,2026-05-07 14:31,EXITO
589,Venta registrada,2026-02-07 23:00,EXITO
589,Financiamiento capturado,2026-02-07 23:00,EXITO
589,Pago registrado,2026-02-07 23:02,EXITO
589,Equipo desbloqueado,2026-02-07 23:02,EXITO
589,Pago registrado,2026-02-15 16:32,EXITO
589,Equipo desbloqueado,2026-02-15 16:32,EXITO
589,Extensión de pago solicitada,2026-02-22 21:22,ADVERTENCIA
589,Extensión de pago solicitada,2026-02-23 10:55,ADVERTENCIA
589,Extensión de pago solicitada,2026-02-23 11:02,ADVERTENCIA
589,Extensión de pago aprobada,2026-02-23 11:35,EXITO
589,Equipo desbloqueado,2026-02-23 11:35,EXITO
589,Pago registrado,2026-02-24 13:19,EXITO
589,Equipo desbloqueado,2026-02-24 13:19,EXITO
589,Extensión de pago solicitada,2026-03-02 20:36,ADVERTENCIA
589,Extensión de pago aprobada,2026-03-02 20:38,EXITO
589,Equipo desbloqueado,2026-03-02 20:38,EXITO
589,Pago registrado,2026-03-03 15:40,EXITO
589,Equipo desbloqueado,2026-03-03 15:40,EXITO
589,Extensión de pago solicitada,2026-03-09 21:57,ADVERTENCIA
589,Pago registrado,2026-03-10 18:09,EXITO
589,Equipo desbloqueado,2026-03-10 18:09,EXITO
589,Pago registrado,2026-03-16 17:01,EXITO
589,Equipo desbloqueado,2026-03-16 17:01,EXITO
589,Pago registrado,2026-03-23 19:24,EXITO
589,Equipo desbloqueado,2026-03-23 19:24,EXITO
589,Extensión de pago solicitada,2026-03-31 10:50,ADVERTENCIA
589,Extensión de pago aprobada,2026-03-31 10:54,EXITO
589,Equipo desbloqueado,2026-03-31 10:54,EXITO
589,Pago registrado,2026-04-02 14:42,EXITO
589,Equipo desbloqueado,2026-04-02 14:42,EXITO
589,Pago registrado,2026-04-10 10:57,EXITO
589,Equipo desbloqueado,2026-04-10 10:57,EXITO
589,Pago registrado,2026-04-17 11:58,EXITO
589,Equipo desbloqueado,2026-04-17 11:58,EXITO
589,Extensión de pago solicitada,2026-04-25 19:18,ADVERTENCIA
589,Extensión de pago aprobada,2026-04-25 19:24,EXITO
589,Equipo desbloqueado,2026-04-25 19:24,EXITO
589,Pago registrado,2026-04-26 14:33,EXITO
589,Equipo desbloqueado,2026-04-26 14:33,EXITO
589,Pago registrado,2026-05-03 20:20,EXITO
589,Equipo desbloqueado,2026-05-03 20:20,EXITO
590,Venta registrada,2026-02-07 23:37,EXITO
590,Financiamiento capturado,2026-02-07 23:37,EXITO
590,Pago registrado,2026-02-07 23:39,EXITO
590,Equipo desbloqueado,2026-02-07 23:39,EXITO
590,Pago registrado,2026-02-16 22:18,EXITO
590,Equipo desbloqueado,2026-02-16 22:18,EXITO
591,Venta registrada,2026-02-07 23:46,EXITO
591,Financiamiento capturado,2026-02-07 23:46,EXITO
591,Pago registrado,2026-02-07 23:47,EXITO
591,Equipo desbloqueado,2026-02-07 23:47,EXITO
591,Pago registrado,2026-02-09 02:41,EXITO
591,Equipo desbloqueado,2026-02-09 02:41,EXITO
591,Pago registrado,2026-02-14 22:45,EXITO
591,Equipo desbloqueado,2026-02-14 22:45,EXITO
591,Pago registrado,2026-02-21 23:18,EXITO
591,Equipo desbloqueado,2026-02-21 23:18,EXITO
591,Pago registrado,2026-02-28 22:57,EXITO
591,Equipo desbloqueado,2026-02-28 22:57,EXITO
591,Pago registrado,2026-03-08 18:40,EXITO
591,Equipo desbloqueado,2026-03-08 18:40,EXITO
591,Pago registrado,2026-03-15 22:58,EXITO
591,Equipo desbloqueado,2026-03-15 22:58,EXITO
591,Pago registrado,2026-03-21 20:22,EXITO
591,Equipo desbloqueado,2026-03-21 20:22,EXITO
591,Pago registrado,2026-03-28 23:13,EXITO
591,Equipo desbloqueado,2026-03-28 23:13,EXITO
591,Pago registrado,2026-04-07 13:05,EXITO
591,Equipo desbloqueado,2026-04-07 13:05,EXITO
591,Pago registrado,2026-04-11 18:51,EXITO
591,Equipo desbloqueado,2026-04-11 18:51,EXITO
591,Pago registrado,2026-04-18 22:44,EXITO
591,Equipo desbloqueado,2026-04-18 22:44,EXITO
591,Pago registrado,2026-04-27 18:21,EXITO
591,Equipo desbloqueado,2026-04-27 18:21,EXITO
591,Pago registrado,2026-05-03 09:38,EXITO
591,Equipo desbloqueado,2026-05-03 09:39,EXITO
591,Pago registrado,2026-05-10 19:04,EXITO
591,Equipo desbloqueado,2026-05-10 19:04,EXITO
591,Pago registrado,2026-05-17 17:37,EXITO
591,Equipo desbloqueado,2026-05-17 17:37,EXITO
591,Pago registrado,2026-05-23 22:27,EXITO
